user_id,restaurant_id,rating,review_text,source_user_name,weekday,review_length,name,address,location_lat,location_lng,primary_type,attributes,review_id,overall_score,overall_magnitude,food_score,service_score,value_score,ambiance_score,language,emotions,year,month,day
1192,ChIJN32hPYgpQg0ROQNoWDI137Y,2,"The food was better than expected, but I’ve never been in a Michelin-guide restaurant where customers are allowed to punch in the table and chant. We are next to a table of 8 holigons, and they were allowed to do anything they wanted. I mean we were in a RESTAURANT, not a bar or pub. Although we warned the waiter and he told his manager, he did not care about us (probably because we were going to pay for only two and they were going to for eight). What a wasted experience! I just feel sorry for the chefs who achieved to serve such amazing plates, as their efforts are ruined by such a poor restaurant management.",Yagmur Yalcinkaya,Friday,117,SISAPO,"C. de Trafalgar, 14, Chamberí, 28010 Madrid, Spain",40.4318531,-3.7004301,Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":1188}",1967.0,-0.4000000059604645,3.0,0.0,-0.699999988079071,0.0,0.0,en,"[""disappointment""]",2024,10,25
1044,ChIJN32hPYgpQg0ROQNoWDI137Y,5,"I had heard this place was good but it surpassed my expectations. We had the tasting menu. Everything was a party to our senses. Our waiter , Mario , was very professional and knowledgeable. Great value!",Deborah Laks,Wednesday,36,SISAPO,"C. de Trafalgar, 14, Chamberí, 28010 Madrid, Spain",40.4318531,-3.7004301,Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":1188}",1968.0,0.6000000238418579,3.4000000953674316,0.1000000014901161,0.8999999761581421,0.8999999761581421,0.0,en,"[""satisfaction""]",2024,11,20
1836,ChIJN32hPYgpQg0ROQNoWDI137Y,5,Amazing tasting menu.  Very creative cuisine.  Helpful friendly staff.  Cozy space.  Fair pricing.   The Michelin Bib Gourmand is well deserved!,George P,Saturday,20,SISAPO,"C. de Trafalgar, 14, Chamberí, 28010 Madrid, Spain",40.4318531,-3.7004301,Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":1188}",1969.0,0.8999999761581421,5.599999904632568,0.8999999761581421,0.8999999761581421,0.0,0.0,en,"[""joy""]",2024,10,26
1837,ChIJN32hPYgpQg0ROQNoWDI137Y,5,"Beautiful place with excellent service and amazing food. Grilled octopus, pork cheek and steak tartare with grilled bone marrow are absolutely outstanding! They knocked me off my feet along with a delicious Basque cheesecake. See you next time Sisapo!",Wiktoria Tupta,Friday,39,SISAPO,"C. de Trafalgar, 14, Chamberí, 28010 Madrid, Spain",40.4318531,-3.7004301,Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":1188}",1970.0,0.8999999761581421,3.5999999046325684,0.8999999761581421,0.8999999761581421,0.0,0.0,en,"[""joy""]",2024,9,20
1654,ChIJN32hPYgpQg0ROQNoWDI137Y,5,"Incredibly positive experience in this restaurant. A five stars in every aspect, and in every dish we tried. Really fair price vs top quality (keep that team Sisapo!)
The staff is not only friendly but truly helpful and honest with the recommendations. We found nuances really well taken care in every dish.
We tried: ensaladilla, vieira (amazing!!!), ceviche, carrilleras (wow!) and chocolate coulant.
A super must place in the city, we'll be back soon",R E,Monday,74,SISAPO,"C. de Trafalgar, 14, Chamberí, 28010 Madrid, Spain",40.4318531,-3.7004301,Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":1188}",1971.0,0.8999999761581421,6.699999809265137,0.8999999761581421,0.8999999761581421,0.8999999761581421,0.0,en,"[""joy""]",2024,9,30
1838,ChIJbfsgumQoQg0RqtVFaq7zIlg,5,"As Chinese people, we’ve tried quite a few things, but we’ve never had oxtail noodle soup like this before. We were surprised by the intensity of the broth—so delicious! The other dishes also won us over. The chef is incredibly kind—a clear recommendation!",Dela Tran,Sunday,43,Restaurante Lamian,"Pl. de los Mostenses, 4, Centro, 28015 Madrid, Spain",40.423641,-3.708912,Asian Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":1110}",1972.0,0.699999988079071,2.799999952316284,0.699999988079071,0.0,0.0,0.0,en,"[""satisfaction""]",2024,12,29
49,ChIJbfsgumQoQg0RqtVFaq7zIlg,5,"Great way to end my Madrid mini break ! Great food and great company with dry nice staff and amazing food ! We had the ceviche of corbina, cauliflower with kimchi sauce, duck with a pancake style wrap, noodles called Jackie chan is not Bruce Lee , the chilli crab, nigiri with sardines and eels, all delicious !",sergio valentini,Sunday,58,Restaurante Lamian,"Pl. de los Mostenses, 4, Centro, 28015 Madrid, Spain",40.423641,-3.708912,Asian Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":1110}",1973.0,0.800000011920929,2.5999999046325684,0.800000011920929,0.800000011920929,0.0,0.0,en,"[""joy""]",2024,9,15
702,ChIJbfsgumQoQg0RqtVFaq7zIlg,5,"One of my favorite hidden gems in my area! I’ve been coming here for years now, it is small and cozy and has very friendly staff. The must here is definitely the duck roll pancakes! Also the steamed open duck dumplings and pork Xiaolongbaos. The owner has a wine passion and offers an extensive wine list. During my last visit, I had a wonderful young eco red blend from Montsant. I’d highly recommend this place! - just off the busy main street, next to plaza España.",Nanja (NanterPanter-Wine),Sunday,86,Restaurante Lamian,"Pl. de los Mostenses, 4, Centro, 28015 Madrid, Spain",40.423641,-3.708912,Asian Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":1110}",1974.0,0.699999988079071,6.199999809265137,0.0,0.8999999761581421,0.0,0.0,en,"[""satisfaction""]",2022,9,4
1839,ChIJbfsgumQoQg0RqtVFaq7zIlg,4,Very nice place. Pork dim sum was amazing! Red curry and Wonton very nice but not so great as udon 🍜 we will come back here definitely.,Ewa Pater,Friday,27,Restaurante Lamian,"Pl. de los Mostenses, 4, Centro, 28015 Madrid, Spain",40.423641,-3.708912,Asian Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":1110}",1975.0,0.6000000238418579,1.899999976158142,0.0,0.0,0.0,0.0,en,"[""satisfaction""]",2023,9,1
1840,ChIJbfsgumQoQg0RqtVFaq7zIlg,5,"I absolutely loved this place.
We tried most things on the menu and weren’t disappointed with a single dish. The waitress that served us (I didn’t get her name) was also absolutely fantastic and added to our experience",Cara B,Saturday,38,Restaurante Lamian,"Pl. de los Mostenses, 4, Centro, 28015 Madrid, Spain",40.423641,-3.708912,Asian Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":1110}",1976.0,0.8999999761581421,2.799999952316284,0.8999999761581421,0.8999999761581421,0.0,0.0,en,"[""joy""]",2023,1,14
1841,ChIJhQqW3ZEoQg0RlESxbmWsBYU,5,"Very nice little industrial-chic restaurant, with cute outdoor seating. The food was off the charts good, especially the chicken skewers. The rabo de toro pad thai was a trip, a very successful fusion of two cuisines - and those two dishes are some of my favourites!

They also have their own cocktails, so of course I had to have one! I only tried the You & Me and it was really delicious, bitter and a little sweet.

PS: If you can't help but wonder why the place is called what it is, then make sure you pay a visit to the restroom.",Emi Enache,Tuesday,102,Pink Monkey,"C. del Monte Esquinza, 15, Chamberí, 28010 Madrid, Spain",40.4271602,-3.6923348,Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":1847}",1977.0,0.6000000238418579,5.199999809265137,0.8499999940395355,0.0,0.0,0.0,en,"[""satisfaction""]",2024,10,1
1101,ChIJhQqW3ZEoQg0RlESxbmWsBYU,4,"We had the six dish taster menu. The duck salad and ""carabinero"" dumplings were the stars of the show. The restaurant is nicely decorated and the bar is classy with good cocktails - the piscos were on point 👍. Service was good - they helped solve an issue with a voucher we had - but things were a tad rushed all in all. The restaurant takes booking for two sittings on busy nights, so allow yourself time to enjoy your experience here.",Thomas John McMaw,Saturday,82,Pink Monkey,"C. del Monte Esquinza, 15, Chamberí, 28010 Madrid, Spain",40.4271602,-3.6923348,Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":1847}",1978.0,0.4000000059604645,2.0999999046325684,0.0,0.3000000119209289,0.0,0.8999999761581421,en,"[""contentment""]",2024,3,16
1842,ChIJhQqW3ZEoQg0RlESxbmWsBYU,5,"From the drinks to the food, passing through the desserts and the great environment and staff.
Amazing crab dumplings, curry, ceviche and spicy fish, very very good.
It's trendy and cool, with a great vibe. If you don't like lively places, chose another place, because it's crowded and full of music.
It's medium range, with plates to share with your friends. A must come and repeat for sure!",João Cardoso,Friday,68,Pink Monkey,"C. del Monte Esquinza, 15, Chamberí, 28010 Madrid, Spain",40.4271602,-3.6923348,Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":1847}",1979.0,0.6000000238418579,4.099999904632568,0.8999999761581421,0.8999999761581421,0.0,0.4999999888241291,en,"[""satisfaction""]",2016,12,9
1843,ChIJhQqW3ZEoQg0RlESxbmWsBYU,4,"Very good place for a chill Asian Fusion food.

Very tasty and fairly priced if you get the discount from the reservation at The Fork.",Cesar Romero,Saturday,25,Pink Monkey,"C. del Monte Esquinza, 15, Chamberí, 28010 Madrid, Spain",40.4271602,-3.6923348,Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":1847}",1980.0,0.8999999761581421,1.899999976158142,0.8999999761581421,0.0,0.8999999761581421,0.0,en,"[""joy""]",2024,7,20
1844,ChIJhQqW3ZEoQg0RlESxbmWsBYU,5,"Amazing service and ambiance.  The food is just off the charts good.  The only problem being how to narrow our order to something reasonable for our servers sake.  Nothing disappointed on the palate; presentation and preparation were executed to perfection.  For all my travelers, please stop and try this Spanish and Asian fusion menu to remind you how good things can be when we blend two cultures with distinct culinary identities.",ahad fazelat,Tuesday,71,Pink Monkey,"C. del Monte Esquinza, 15, Chamberí, 28010 Madrid, Spain",40.4271602,-3.6923348,Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":1847}",1981.0,0.6000000238418579,4.0,0.8499999940395355,0.2999999821186065,0.0,0.8999999761581421,en,"[""satisfaction""]",2024,8,6
1845,ChIJc3SHJZMpQg0RxLiMtjl-9EA,4,"Good things:
🍊 Seabass in Bilbao style was amazing.

🍊 Welcome appetizer was amazing!!!

🍋 The iberico pork came with interesting and yummy sauce.  The service was pretty effective and very professional.

What can be improved:

♡ We ordered mille-feuille for dessert and it was really disappointing. The waiting time was long. The dough was hard, dense like a hard, thick puff rather than light. The cream was also hard and blandly sweet [ plus there was something taste like egg stood out too much...I don't know what it was but it reduces the sweet scent of the dish]. Personally, I felt like it lack of contrast of texture in the mouth. The ice cream that served with this dessert was pretty nice.",Kansala Wanuntho,Saturday,123,Qú by Mario Sandoval,"C. de Sevilla, 2, Centro, 28014 Madrid, Spain",40.416801799999995,-3.700126,Restaurant,"{""dineIn"":true,""takeout"":false,""delivery"":false,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":88}",1982.0,0.0,8.699999809265137,-0.5,0.8999999761581421,0.0,0.0,en,[],2025,2,22
775,ChIJc3SHJZMpQg0RxLiMtjl-9EA,4,"This fusion restaurant is situated on the flat floor of the five-star Marriott Hotel. According to its website, the menu is crafted by a two Michelin-starred chef. The staff is very welcoming and provides detailed descriptions of the dishes in both English and Spanish.

We tried the Nigiri de steak tartar crujiente, Tartar de salmón con aguacate, and Solomillo de ternera a la brasa con verduras salteadas. All the ingredients were fresh, and the flavors met expectations, though they weren’t particularly outstanding. For dessert, we ordered the Flan de café con helado de toffee y sal and Coulant de chocolate y pistacho con helado de violeta.

This restaurant is a solid choice for tourists or business dinners, offering a cozy ambiance. However, the food doesn’t fully justify the price. That said, it’s worth a visit if you take advantage of The Fork’s special offer—our total came to 77 EUR, including drinks and bread.",Evan Kuo (Taiwanese in Madrid),Wednesday,153,Qú by Mario Sandoval,"C. de Sevilla, 2, Centro, 28014 Madrid, Spain",40.416801799999995,-3.700126,Restaurant,"{""dineIn"":true,""takeout"":false,""delivery"":false,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":88}",1983.0,0.3000000119209289,5.0,-0.1500000031664967,0.8999999761581421,-0.0999999940395355,0.8999999761581421,es,"[""contentment""]",2025,2,5
1846,ChIJc3SHJZMpQg0RxLiMtjl-9EA,4,"A Mixed Brunch Experience at QÚ by Mario Sandoval in Madrid

QÚ by Mario Sandoval, situated inside the JW Marriott in the heart of Madrid, near Plaza del Sol, offers an intriguing dining experience with a notable connection to the renowned two Michelin-starred restaurant, Coque. However, during our brunch visit, the restaurant left us with mixed feelings. Hopefully, a regular dinner or lunch gives its best.

Location and Ambience:
The restaurant's location is undeniably convenient, especially for tourists exploring the lively heart of Madrid. The modern and tasteful decor creates an inviting atmosphere, making it an ideal spot for a leisurely meal.

Food and Menu:
At QÚ, the brunch is organized as a set menu, which includes a variety of dishes and small pastries. While the quality of the ingredients used in the dishes cannot be faulted, our overall dining experience fell slightly short of the high expectations set by Mario Sandoval's culinary reputation.

The brunch menu, priced at 65 euros per person, offers a range of options, but the standout elements were the small pastries and desserts. The pastries were excellent and the desserts were arguably the highlight of the entire meal. The inclusion of jamón from the buffet was a nice touch, adding a traditional Spanish element to the meal.

Service:
Where QÚ truly excels is in its service. The staff was impeccably professional and courteous throughout our visit. They contributed significantly to the overall positive aspects of the experience.

Value for Money:
Considering the location, the quality of ingredients, and the overall dining experience, the brunch menu at 65 euros per person can be seen as a fair offering. However, it teeters on the edge of being slightly overpriced, especially when compared to the diverse dining options available in Madrid at similar or even lower price points.

Final Verdict:
In conclusion, QÚ by Mario Sandoval is a suitable choice for those seeking a flavorful brunch in a convenient, central location. While the quality of ingredients and the dessert section do not disappoint, the overall experience may not fully live up to the reputation of Mario Sandoval and his two Michelin stars. The restaurant's modern decor and excellent service are notable highlights, but for some diners, the pricing may make it more of an occasional treat rather than a regular haunt. It may not be the top choice for brunch enthusiasts in Madrid, but it certainly offers a unique culinary experience with a touch of elegance.",Rocco Longo,Monday,408,Qú by Mario Sandoval,"C. de Sevilla, 2, Centro, 28014 Madrid, Spain",40.416801799999995,-3.700126,Restaurant,"{""dineIn"":true,""takeout"":false,""delivery"":false,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":88}",1984.0,0.5,13.199999809265137,0.5312500128638931,0.699999988079071,-0.1500000096857547,0.699999988079071,en,"[""contentment""]",2023,10,16
1847,ChIJc3SHJZMpQg0RxLiMtjl-9EA,4,"We ate at QU since it is a part of the JW Marriott.  The restaurant itself was nice.  You couldn’t see outside for the Madrid atmosphere, but people couldn’t see inside which has a private effect.

As for the dinner, it was good. I got the cow rib with roasted vegetables.  The vegetables were properly seasoned and the rib was cooked perfectly.  My wife got the mushroom rice with sweet potato fries and she also enjoyed her meal. For dessert we both got the pannacotta and it was a bright and vibrant dish with just the right amount of sweetness.  We’d eat there again.  NOTE:  This review is for dinner only, not breakfast offered in the morning.",Philip Freeman,Sunday,117,Qú by Mario Sandoval,"C. de Sevilla, 2, Centro, 28014 Madrid, Spain",40.416801799999995,-3.700126,Restaurant,"{""dineIn"":true,""takeout"":false,""delivery"":false,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":88}",1985.0,0.3000000119209289,5.0,0.8499999940395355,0.0,0.0,-0.1000000014901161,en,"[""contentment""]",2024,4,28
1848,ChIJc3SHJZMpQg0RxLiMtjl-9EA,5,"Pork Flank with pear and vino tinto sauce. This was one of the most amazing dishes I have ever had. The pork was tender, light, with little fat. The pear was the perfect compliment to the pork flank in a perfectly unexpected way.
I came here for a quick dinner after travelling in but I wish I had been able to get the full experience with drinks, and set menu but unfortunately time didn't allow. Everything I had was fantastic. Would recommend and if you can, take the time to experience everything the restaurant has to offer.

(The dark chocolate with orange that is provided at the end is amazing too)",Patricia Cuevas,Tuesday,111,Qú by Mario Sandoval,"C. de Sevilla, 2, Centro, 28014 Madrid, Spain",40.416801799999995,-3.700126,Restaurant,"{""dineIn"":true,""takeout"":false,""delivery"":false,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":88}",1986.0,0.5,5.699999809265137,0.2499999850988388,0.0,0.0,0.0,en,"[""contentment""]",2024,3,19
1849,ChIJf4wM0nApQg0R6tPsKmXsM40,3,"Servers weren’t friendly at all
Food and atmosphere was great!!
But the wait staff didn’t seem interested in serving us - walked away without saying anything, seemed to have forgotten one of our meals and I had to ask about it and they didn’t communicate back to us - waited about half hour between receiving one meal and getting the second.
They really soured the experience here.",Nadia Lee,Friday,67,Lynch - Food and Cocktails,"C. de Barcelona, 12, Centro, 28012 Madrid, Spain",40.415338899999995,-3.7026336,Bar,"{""dineIn"":true,""takeout"":false,""delivery"":false,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":1158}",1987.0,-0.5,1.7000000476837158,-0.4499999955296516,-0.4499999955296516,0.0,-0.2000000029802322,en,"[""disappointment""]",2025,1,24
1850,ChIJf4wM0nApQg0R6tPsKmXsM40,5,This place was amazing! The food was delicious! Every dish we tried was bursting with flavor and cooked to perfection. The atmosphere/ambiance was perfect and service was excellent. Highly recommend!,Mercy Cavazos,Friday,30,Lynch - Food and Cocktails,"C. de Barcelona, 12, Centro, 28012 Madrid, Spain",40.415338899999995,-3.7026336,Bar,"{""dineIn"":true,""takeout"":false,""delivery"":false,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":1158}",1988.0,0.8999999761581421,4.699999809265137,0.8999999761581421,0.8999999761581421,0.0,0.8999999761581421,en,"[""joy""]",2024,10,4
17,ChIJf4wM0nApQg0R6tPsKmXsM40,4,"This charming little restaurant is nestled in the heart of Madrid, just a stone's throw from Puerto del Sol, on a lively and vibrant street that makes you feel truly alive. It's a nice spot to unwind. We enjoyed the burrata and chicken tinga tacos, along with a few cocktails. While the place offers both Spanish and Mexican cuisine, I'd recommend sticking with the Spanish dishes—they’re far superior. The cocktails were decent, and the service was excellent. Definitely worth a visit. Open pretty late.",Madhi R,Thursday,84,Lynch - Food and Cocktails,"C. de Barcelona, 12, Centro, 28012 Madrid, Spain",40.415338899999995,-3.7026336,Bar,"{""dineIn"":true,""takeout"":false,""delivery"":false,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":1158}",1989.0,0.6000000238418579,5.0,0.1000000014901161,0.800000011920929,0.8999999761581421,0.0,en,"[""satisfaction""]",2024,9,12
1851,ChIJf4wM0nApQg0R6tPsKmXsM40,5,"My family and I came for cocktails and tapas, the cocktails were delicious, my porn star martini was one to remember, Andre y Nuria were incredible. Andre was our waiter he spoke fluent English to me and fluent Spanish with me husband. The restaurant is really modern and we will be returning soon. Such a wonderful Sunday afternoon and a lovely time spent with my family!! Wishing them all the luck for the future 🥰❤️",Kate Roby,Sunday,75,Lynch - Food and Cocktails,"C. de Barcelona, 12, Centro, 28012 Madrid, Spain",40.415338899999995,-3.7026336,Bar,"{""dineIn"":true,""takeout"":false,""delivery"":false,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":1158}",1990.0,0.8999999761581421,4.5,0.8999999761581421,0.8999999761581421,0.0,0.0,en,"[""joy""]",2024,10,27
1852,ChIJf4wM0nApQg0R6tPsKmXsM40,4,"Burrata salad was good. Croquettas were too greasy – only little shrimp and lots of breadcrumbs, I did not like it.",Klaudi,Saturday,21,Lynch - Food and Cocktails,"C. de Barcelona, 12, Centro, 28012 Madrid, Spain",40.415338899999995,-3.7026336,Bar,"{""dineIn"":true,""takeout"":false,""delivery"":false,""outdoorSeating"":true,""reservable"":true,""userRatingCount"":1158}",1991.0,-0.3000000119209289,1.0,0.0,0.0,0.0,0.0,en,"[""disappointment""]",2024,10,26
1853,ChIJ05K4dAgpQg0R_mNsnYIW_Mo,4,"Went for a casual dinner with my wife.

The service was good and the dishes were all served on time.

The Sushi was decent but nothing special to be honest. It was priced at a point of a high-end restaurant at 16-18 euros per roll, which wasn't really worth it.

For this price, there are much better options.Value for money 4/10.

Will probably try other spots before coming back.",Shay Begun,Sunday,69,Sakale,"C. del Molino de Viento, 4, Centro, 28004 Madrid, Spain",40.423289,-3.703706,Sushi Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":3071}",,,,,,,,,,2024,10,6
765,ChIJ05K4dAgpQg0R_mNsnYIW_Mo,5,"We had a lunch there with no high expectation, but we ended up loving every bit of it. We ordered too much food actually, because we thought the portion would be smaller (like what you usually get from a cool aesthetic restaurant😅) Service was good, fast, and friendly. We will definitely come back again.",Krisnawati Desi Purnawestri,Sunday,54,Sakale,"C. del Molino de Viento, 4, Centro, 28004 Madrid, Spain",40.423289,-3.703706,Sushi Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":3071}",,,,,,,,,,2024,6,23
1854,ChIJ05K4dAgpQg0R_mNsnYIW_Mo,5,"I booked the table with the fork app which gave 50% of discount for most of the menu. I tried there many sushi options, also sashimi and delicious starters. All of them were great quality. Yummy michelada - if you like micheladas you should try it in Sakale. On the top of the great taste the plates' composition is outstanding. Very kind service. Interior decor makes nice atmosphere. Big plus for this place to be open in Sunday evening/ night which is not common in Madrid.",Edyta Pukocz,Sunday,86,Sakale,"C. del Molino de Viento, 4, Centro, 28004 Madrid, Spain",40.423289,-3.703706,Sushi Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":3071}",,,,,,,,,,2023,11,5
1855,ChIJ05K4dAgpQg0R_mNsnYIW_Mo,5,"Incredible service, incredible ambiance, incredible margaritas (however they could be more consistent in which glasses they are served!)

This is a nice, consistent place for good sushi at a reasonable price. Super lovely location and the guys running it are professional, nice and super flexible.
The sushi rolls were all delicious (do yourself a favor and order the fantasy rolls!) and the nachos were… well a novelty - they are fried rice crackers with salmon, tuna and tomato and onion, unusual but absolutely delicious!",Elisabetta Borzini,Sunday,84,Sakale,"C. del Molino de Viento, 4, Centro, 28004 Madrid, Spain",40.423289,-3.703706,Sushi Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":3071}",,,,,,,,,,2024,3,10
1856,ChIJ05K4dAgpQg0R_mNsnYIW_Mo,3,"The restaurant idea is good but some things can be improved. The dishes were tasty and original but the sushi cut was really clumpsy with thick and really thin pieces. Also we found everything overpriced for what you get.
The service was decent, I would even say a bit unfriendly. Moreover, toilets were really dirty and I couldn’t find neither soap nor paper to dry the hands.
Nice concept but I wouldn’t recommend if you want nice sushi.",Clàudia Puig,Thursday,78,Sakale,"C. del Molino de Viento, 4, Centro, 28004 Madrid, Spain",40.423289,-3.703706,Sushi Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":3071}",,,,,,,,,,2025,1,2
1857,ChIJNZPMo4YoQg0RZYdKAF6PwuI,3,"Food is fine, we did the all you can eat menu and our first dishes came out quick. But after we placed our 3rd round of orders our food took forever to come out, after 30 mins we asked the waitress and she finally reminded the kitchen. This was a little disappointing, especially with the limit of 1.5hr seating time. Would probably not come back!

Portions are also very small.",Melchoir,Saturday,70,Sumo Fusión Restaurante,"Gran Vía, 1, Centro, 28013 Madrid, Spain",40.4191613,-3.698053999999999,Sushi Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":7240}",1997.0,-0.6000000238418579,3.5999999046325684,-0.25,-0.800000011920929,0.0,0.0,en,"[""frustration""]",2025,2,15
1858,ChIJNZPMo4YoQg0RZYdKAF6PwuI,5,"The buffet is awesome, food is delicious, service is top notch , Carlos one love! He said he will punch us if we order and don’t eat, so we ate everything. Vibe 10/10",Sam Tipikin,Wednesday,33,Sumo Fusión Restaurante,"Gran Vía, 1, Centro, 28013 Madrid, Spain",40.4191613,-3.698053999999999,Sushi Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":7240}",1998.0,0.4000000059604645,2.5,0.8999999761581421,0.8999999761581421,0.0,0.8999999761581421,en,"[""contentment""]",2025,2,12
1859,ChIJNZPMo4YoQg0RZYdKAF6PwuI,5,"The whole experience is just so satisfying, we chose the buffet all you can and it was the best decision, the food is amazing and the service is so kind and helpful i just have to recommend this place!",Ana Marija Chortanoska,Sunday,39,Sumo Fusión Restaurante,"Gran Vía, 1, Centro, 28013 Madrid, Spain",40.4191613,-3.698053999999999,Sushi Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":7240}",1999.0,0.800000011920929,0.800000011920929,0.800000011920929,0.800000011920929,0.0,0.0,en,[],2025,2,23
1860,ChIJNZPMo4YoQg0RZYdKAF6PwuI,5,"In Italy, we often enjoy all-you-can-eat dining, so we were surprised by how different the experience is here. You can place as many orders as you like, but each order is limited to a maximum of six items. If you leave any plates unfinished, you’ll be fined 3€ per plate.

The maki rolls were smaller in size, but the quality was excellent. This high standard applied to every dish we tried. Their wonton queso was insanely delicious and quickly became our favorite!

We highly recommend this place.  💕",Jo anna,Sunday,88,Sumo Fusión Restaurante,"Gran Vía, 1, Centro, 28013 Madrid, Spain",40.4191613,-3.698053999999999,Sushi Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":7240}",2000.0,0.4000000059604645,5.5,0.7999999821186066,0.0,0.0,0.0,en,"[""contentment""]",2024,12,15
1861,ChIJNZPMo4YoQg0RZYdKAF6PwuI,5,Excellent sushi and wine - we will be back.  Best of all was our server Carlos;  welcoming and personable- the best!,Trecia Fitzgerald,Tuesday,21,Sumo Fusión Restaurante,"Gran Vía, 1, Centro, 28013 Madrid, Spain",40.4191613,-3.698053999999999,Sushi Restaurant,"{""dineIn"":true,""takeout"":true,""delivery"":true,""outdoorSeating"":false,""reservable"":true,""userRatingCount"":7240}",2001.0,0.8999999761581421,1.7999999523162842,0.0,0.8999999761581421,0.0,0.0,en,"[""joy""]",2025,1,7
