"user_id","restaurant_id","rating","review_text","date","source_user_name"
"1","ChIJS6RrDyomQg0RfuacppbbFlU","3","We got there at 8:19pm on a march friday night and already there were about 10 people lined up.  Pretty much everyone that got there by 8:25pm or so got a table as they do have a rather large seating area.  You can preview the menu outside their front door while you wait.  Two of us had the fancier 32E 2 course meal, and another had the more simple 16E 3 course meal.  For apps we had the house made croquettes, battered eggplant, and cooked chard (actually tasty).  Comes with rather dry table bread.  For mains my T bone steak had a nice crust and had decent seasoning, but for a steak barely 1.5 cm thick, the insides were almost raw.  The quality of the steak was also quite poor.  Lamb chops were very thin (under 1cm) but tasted good and were cooked all the way thru.  My wife had the tripe dish served stew like but it was way overcooked and mushy (I like a bit of chew in my tripe).  The fries were hot but not quite crispy enough for my liking.  For dessert we had a cooked banana with whipped cream and chocolate.  Wine was the bottle shown in my photo, which tasted like a cheap red wine that I would use for cooking.  Overall a quick and hearty meal with large portions and affordable, but don't expect expertly prepared dishes to come to your table.","2025-03-14","Ray and Limai"
"2","ChIJS6RrDyomQg0RfuacppbbFlU","5","A part of me didn't want to leave this review because I don't wish this place becomes touristy and lose it's charm. So if you're going just going quietly without sharing all over the Internet.

The restaurant has many 3-course-meal packages to select and each of them has many choices. The local food served were tasty. The waiter are very attentive, although they don't speak very good English, but they're very friendly.

My wife and I had a dinner with 36 euros, that's very cheap isn't it?! Too bad we didn't have second chance to come back and taste other menu during our trip.","2024-12-10","Yen Han Tan"
"3","ChIJS6RrDyomQg0RfuacppbbFlU","4","Arrived at 3pm, seated by 320pm. Noticeable patronage by return customers. Tasty food at reasonable prices. Stopped accepting customers by 430pm.  Grilled John Dory was good, so was fried anchovies, potato stew, and pork ribs, but the double eggs with ham and fries came with soggy fries. Creamed rice and apple cake were nice, but creamed custard tasted bland","2024-12-16","KK Giam"
"4","ChIJS6RrDyomQg0RfuacppbbFlU","4","It was a very cosy warm dining experience with a starters, main and dessert and a glass of wine all at only 16 euros per person! The food is okay but the experience , the vibe was amazing despite the staff speaking only limited English. Their homemade custard is a must try!!","2024-11-23","Thurka Devi"
"5","ChIJS6RrDyomQg0RfuacppbbFlU","5","A little local secret that has a lot of return customers. Excellent menu del dia at €16 for local patrons. Truly value for money. A good experience for travelers who want to try a typical yet generous menu del dia.  Wide options from starters, to main, and then dessert.  Great attention from Joan and all the service team.","2025-01-09","Fran B"
"1","ChIJjTElVSyIQQ0R5J3uj1YKeOs","5","Great experience! They were very helpful with the food selection and drink selections!
We had the Lamb Shin and the Monk fish, both were really good! The lamb was so tender and most! 🤤🤤
The wines were fantastic and as usual, very affordable!
Going back for lunch to try the ox tail and other items!","2024-12-20","Adam Binder"
"2","ChIJjTElVSyIQQ0R5J3uj1YKeOs","4","If you're a serious foodie, you might want to consider my opinion

The tripe stew (callos a la madrileña) was stellar and a must try. It's not just tripe theres also pig skin and tendons all for a great collagen mess. All were reduced to mad sticky goodness and for someone who loves tripe, this is the stickiest stew I've had. Yes it's on the mild side but it goes w the free olives. Also, because it's so full of collagen it's really quite surfeiting after half a plate and I recommend you share this dish

Rice pudding had a nice aroma from orange zest and good crunch from the sugar but otherwise it was average

On the other hand, the eggs are really not it for the price. Yes it's good, it's tender and there's a nice aroma from the olive oil but there's no way you should pay 15€ for eggs and chips. That's crazy and the taste wasn't memorable

The oxtail stew was also good but not great. They got it to be very tender and fall off the bone, but it's not cooked in a sauce and so it's quite mild.

They were super nice to share a slice of jamon w me. It's got good complexity

If you come, come for the tripe stew which is a must try, and don't take other risks. Maybe the jamon only if u must","2025-02-20","Yizhou Wu"
"3","ChIJjTElVSyIQQ0R5J3uj1YKeOs","5","The food and services were very good. We ordered a stew oxtail and a roasted suckling pig. The oxtail is excellent. The suckling pig had crunchy skin. The waiter is friendly. Just a bit longer than usual wait for the suckling pig. Overall experience is great. Recommend.","2024-10-15","Alan Siu Kuen Wong"
"4","ChIJjTElVSyIQQ0R5J3uj1YKeOs","4","There’s nothing better than stepping into a place where you can truly experience traditional food. After a long time, we finally went back to Casa Lucio, and I have to say, it was refreshing to get that comforting, home-cooked feel. The food was light, fresh, and flavorful, and the dessert had just the right amount of sweetness to finish the meal perfectly.

It had that homemade touch that’s hard to find. When I go back, this is definitely a place I’ll revisit.

I def give this a 8/10! 🧀🍷🦐🇪🇸","2025-03-13","Carolina Salomon Simon"
"5","ChIJjTElVSyIQQ0R5J3uj1YKeOs","5","Classic spot, excellent food all around. Service is great and you definitely have to try huevos estrallados and rabo de toro!","2025-02-16","Leonel Garcia"
"1","ChIJs-b4dIQoQg0RppCQ716gG_w","5","We spent our final night in Spain at this restaurant and it was amazing! The view is breathtaking! The food was really good, wine was excellent and the service was top notch! We had reservations for dinner so we sat ‘inside’ but the walls weee glass so it didn’t obstruct our views at all and we were protected from the cold and wind.","2024-10-11","Laura Cross"
"2","ChIJs-b4dIQoQg0RppCQ716gG_w","3","We went to the terace roof top - the view on Madrid is amazing, however you should pay for the entrance ticket 5 EUR, kids 4 EUR, small kids free.

The bar itself is really nice, nice view, furniture, music.

Menu has a limited choice. If you are with kids probably nothing they will eat. Prices are quite high - small Coke 5 EUR.

However service…OMG…if management of staff reads this please remind your members of staff to be somewhat polite to customers and be less arrogant as they work there.

I have never been to this rooftop, I think it is a hype place to be in Madrid. Gorgeous for pics.

I don’t think there are any changing tables for babies.","2024-11-04","Olga S"
"3","ChIJs-b4dIQoQg0RppCQ716gG_w","5","The view is SIMPLY THE BEST in Al of Madrid. The drinks are good, the service is good, the food is good... Bit the view is spectacular! Most make a reservation via their WhatsApp.","2025-02-22","JerJer B (Jeremy)"
"4","ChIJs-b4dIQoQg0RppCQ716gG_w","4","A very attractive bar restaurant in a prime area in central Madrid.
The food offer was good and surprisingly cheap for the overall offer and quality provided.
I have a mixed fried veggie roll of sort which was excellent. My wife had a salmon and salad plate, which she was very happy with.
I was pleased the way they served cafe con leche I.e. put the milk in in front of us so we could control how much milk was added.
It is somewhere we would go back to.","2024-09-09","Bill Ryan"
"5","ChIJs-b4dIQoQg0RppCQ716gG_w","5","I loved this place! Two important notes to take !!! Very windy , they don’t offer blanket and heaters don’t work, its actually very cold and windy, dress properly, there is entrance fee of $6 Euro per person to go up there, cocktails are more expensive around $13 euro each, they don’t have actual main course , they offer small size snacks , 7-8 items but they are yummy , service is really fast as they come and leave fast due to wind and cold weather, but i definitely recommend it , amazing vibe good music perfect view! 100% it’s worth it","2024-09-27","Atlac Mdzh"
"1","ChIJLbdkqoApQg0RjikFk27NCfo","5","Marcelo is the best, great experience
Fully recommended","2025-02-21","Eliseo Soto"
"2","ChIJLbdkqoApQg0RjikFk27NCfo","5","Marcelo is the best bartender!","2025-02-21","Cristina Padilla"
"3","ChIJLbdkqoApQg0RjikFk27NCfo","5","Beautiful views and a super pleasant atmosphere. Laila, Kenya, Cristina, Emma… all wonderful, we will return","2025-02-23","José Miguel Diaz Fernández"
"4","ChIJLbdkqoApQg0RjikFk27NCfo","5","We love this terrace, in the heart of Madrid. The views are wonderful, incredible cocktails, we met it thanks to the GEX experience team Cristina and Edu, spectacular treatment. And highlight the work of the mixologists and waiters, Kenya, Laila, Rosita and Emma. A TOP SITE.","2025-02-23","MIRIAM LOPEZ OLMEDO"
"5","ChIJLbdkqoApQg0RjikFk27NCfo","5","An oasis in the center of Madrid, unexpectedly, has been a success. Rooftop with unbeatable views. Marcelo has prepared us a fantastic cocktail and always with a smile, highly recommended!!","2025-02-22","Maite SGV"
"1","ChIJVwZsioYoQg0RKUMKLU8izNw","5","Fun in the sun with my number one. Lovely terrace with delicious cocktails. Great vibe on a sunny Sunday afternoon. Arrive around opening (3pm on Sunday) for a prime table.","2024-12-29","Christopher Walker"
"2","ChIJVwZsioYoQg0RKUMKLU8izNw","5","I recently visited La Terraza de Oscar, and our experience was made truly memorable thanks to our fantastic waiter, Andres. From the moment we sat down, Andres was attentive, warm, and incredibly knowledgeable about the menu. He recommended a few cocktails that turned out to be perfect for the mood and the beautiful rooftop setting. Andres was patient and friendly, answering our questions with genuine enthusiasm, which made us feel very welcomed and appreciated. His service was prompt but never rushed, and he made sure we had everything we needed throughout the evening. It’s rare to come across such dedicated and personable staff, and Andres truly elevated our experience. Highly recommend a visit – ask for Andres if you can!","2024-11-05","Cristina Iancu"
"3","ChIJVwZsioYoQg0RKUMKLU8izNw","4","Really nice place to watch the sunset while the others are overbooked. We got there at 8ish and we could get a table for 4.
Had to remind one of the waitresses many times about the bottle of water we had ordered.
Sth to improve. There were only 4 things to order to eat.","2024-05-04","Julieta Cantelmi"
"4","ChIJVwZsioYoQg0RKUMKLU8izNw","4","On my last night in Madrid, my friends and I came here (a few days ago) to grab a few drinks, enjoy a great view of the city, and watch the sunset. We came here before the evening rush, so we did not have to wait, and we stayed in the lobby before they opened, so we skipped that part. The service was alright, and the drinks were so good and strong! It was worth every euro, especially with the matching view. I highly recommend this place during your visit to Madrid.","2024-04-01","Nat Rose"
"5","ChIJVwZsioYoQg0RKUMKLU8izNw","1","We are on the terrace on October 30, 2024, it had rained yesterday and we sat on the sofa and everything was wet, and we got our clothes wet. It seems that they never check and clean the terraces, it has been terrible. Never come back","2024-10-30","AHB bn"
"1","ChIJk7q4BrQpQg0RysoNzZ0OMgw","5","Relaxed rooftop bar and restaurant with great views of Plaza Callao and Los Cuatro Torres. You will be charged 12 euros per person upon exiting the elevator and given a receipt with a QR code. You can then use this as a voucher towards whatever you spend at the bar. Nice to meet up with friends without music blasting.","2025-03-02","Rebecca L."
"2","ChIJk7q4BrQpQg0RysoNzZ0OMgw","4","Nice rooftop i Gran via. Entrance 12€ with drink and you choose to stay inside or outside. Drinks were good but the Hugo was a bit watered down. In the complex you can definitely go and have a calm and relaxed evening","2024-10-27","Mathi"
"3","ChIJk7q4BrQpQg0RysoNzZ0OMgw","5","Great spot and wonderful views.  DJ on roof bar.  It was cold up there but it was early hours and Winter so to be expected.  Restaurant on 10th floor served lovely food & we had great service","2025-01-31","Adele Hawes"
"4","ChIJk7q4BrQpQg0RysoNzZ0OMgw","5","Nice and cute place with separate bar on the top with a nice view. You have to pay €12 „deposit” for entrance which you can use at the bar and get drinks.
Food was delicious too. The slow cooked veal cheek is a must have, it’s so tender!","2025-01-09","Artem Trosnytskyi"
"5","ChIJk7q4BrQpQg0RysoNzZ0OMgw","5","Great view and great food.
An experience that you need to try when in Madrid.
I recommend making a reservation in advance.","2025-01-30","radu diviricean"
"1","ChIJzTx9xdUpQg0RXohiLY_8diY","3","Food: starters were great (burratta, octopus). Main dish (fish, ribs) was average. Terrace view great. Service poor (group of 10 and no attention, we had to refill wine ourselves)","2025-02-13","Matej Semsej"
"2","ChIJzTx9xdUpQg0RXohiLY_8diY","4","Such a good place!
I mean look at this view…

We couldn’t stay long because it was windy and cold, but we will definitely come back!

Perfect for drinks while seeing the sunset.","2025-02-11","Lucía Scholtus"
"3","ChIJzTx9xdUpQg0RXohiLY_8diY","2","we had to wait until we could have our table, the atmosphere was actually pretty good. I don’t know if it is because there were lot of people but it took time for our waiter to come. When it was time to eat, they have given us the bread ( which we didn’t order) which was pretty good BUT we had to pay for it ??? They didn’t even ask if we wanted bread or not ?

The rooftop was full but it was good vibes, there was music, lot of people were dancing. We had fun.","2024-09-21","Ithiela raharisaina"
"4","ChIJzTx9xdUpQg0RXohiLY_8diY","1","Would skip on this bar/restaurant if you’re in Madrid.

Upon arrival we waited another 20 minutes for our table. We were finally seated and ordered our food and drinks. It took 30 minutes for our appetizers to come out (bread was very stale, but apps were okay) and another 40 minutes for our main dishes (which were cold and not great).

Service was extremely slow - felt like they forgot about us and prioritized other tables. It would take long for servers to get back to us (for water, sauces, removing plates). Would not recommend. Has a nice view from the rooftop bar though.","2024-05-08","Christy Hoang"
"5","ChIJzTx9xdUpQg0RXohiLY_8diY","3","The restaurant and the rooftop are great, one of the best we visited in Madrid. It has stunning views over Gran Via, but the food was absolutely awful. The service was not good also. We reserved a table for the rooftop and when we entered they told us thar you must go and eat in the restaurant then you get access to the rooftop bar, while our primary goal was to go up and drink cocktails. We weren’t hungry at all.","2025-03-09","Monica"
"1","ChIJESUP2OMpQg0R68JPSR2hCUU","5","Incredible view, interesting interior design, great food and service. 6 stars!!
Cristian and Patricia make sure breakfast is fantastic.  They were great with the kids and made them feel welcome in a top level restaurant where kids are often out of place.
Views from the terrace are great.
Even overheard us talking about a birthday and brought a small surprise without us asking.

We will return!","2025-02-11","Brandon Danke"
"2","ChIJESUP2OMpQg0R68JPSR2hCUU","4","Food was great. Atmosphere is really nice and lively. It was strange to get charged a 12 euro service charge to eat there. I wish I knew it went to the staff. Glad it goes to the great waiters and waitresses.","2024-10-12","Gregory"
"3","ChIJESUP2OMpQg0R68JPSR2hCUU","5","We had a fantastic dinner at Dani Brasserie in Madrid, on the rooftop of the Four Seasons Hotel, where we were booked for a couple of days. The food was amazing, and the staff were very friendly and professional. Our waiter, Rabbi, was excellent he took great care of us, helped us choose the best dishes, and his recommendations were perfect. It was a very special evening that added to the overall wonderful experience of our stay, and we highly recommend it!”","2024-12-23","Rasha Jassim"
"4","ChIJESUP2OMpQg0R68JPSR2hCUU","4","The terrace and a views are just breathtaking! But rather recommend to go there for a drink and maybe a tapas because the food was not great. I had ravioli with a truffle cream witch was okay but nothing special, but my friend ordered lobster pasta and was very disappointed - pasta was dry and not saucy as all, couple of shrimps on top and a tiny piece of lobster… don’t recommend if.","2024-08-17","Anna Serzhanova"
"5","ChIJESUP2OMpQg0R68JPSR2hCUU","4","Roof top bar on the 4 seasons hotel. View is great, nice atmosphere and not overcrowded. Don’t come here if you expect to save money. The prices are a bit high, but that’s absolutely fine if you looking for a spot that is not overcrowded and where you don’t need to queue. Cappuccino was 11 euro.","2024-09-24","Jihad Mekroud"
"1","ChIJ10wpLTkpQg0ROstRPUh6hOo","5","One of the coolest place in Madrid for a cocktail and rooftop atmosphere. Great service also even during the holidays in May.

Food is not the best, but we loved it there.","2024-05-05","Zoran Mickoski"
"2","ChIJ10wpLTkpQg0ROstRPUh6hOo","4","This Hotel Vinci, with a spectacular entrance, has a very cool terrace with a ""party van"" where they prepare your cocktails.

The prices of the mixed drinks are usually around €12 or €15, like in the rest of the places, but the soft drinks and beers are excessive... don't drink a non-alcoholic beer, it's not worth it!!!","2024-09-22","Irene D."
"3","ChIJ10wpLTkpQg0ROstRPUh6hOo","5","A charming and relaxed rooftop, perfect for enjoying a few drinks and delicious bites. Vibrant atmosphere, good music and an ideal environment to disconnect.","2024-05-18","Vanessa Gonçalves"
"4","ChIJ10wpLTkpQg0ROstRPUh6hOo","4","The letter is not very extensive. The place is cozy and quiet. We were having dinner and it was just us in the living room. The correct service. I think I will return because being in the middle of Gran Vía it is an oasis of tranquility","2024-12-31","paula_publicidad"
"5","ChIJ10wpLTkpQg0ROstRPUh6hOo","5","Totally recommended!!! A terrace very well decorated in every sense.
The cocktails are very original and well prepared, the staff who serve at all times are very charming and friendly.
We will return without a doubt","2024-09-28","maria del carmen ramos sanchez"
"1","ChIJtfVdYHsoQg0ROkojKZNFMqU","1","All Tourists: listen to this review.   THIS IS A TOURIST TRAP.  Took over 40 min to get 1 draft beer.  Horrible service and no redeeming features.  View isn’t what the website makes it out to be, and you will be taken advantage of.  Good luck ordering and receiving a drink here.  Better bring a book.","2024-10-19","Trevor Byrne"
"2","ChIJtfVdYHsoQg0ROkojKZNFMqU","4","Fantastic hotel. The staff was incredibly helpful and friendly. The bar was cute. The gym was fully furnished and incredibly clean.  Did not eat in the restaurant but it was very pretty. The hotel as a whole is very beautiful. Walking distance to many things.","2024-03-12","Bobbie chavarria"
"3","ChIJtfVdYHsoQg0ROkojKZNFMqU","5","Wow, Wow what a hidden gem!!. This roof top bar was brilliant with a fabulous Vibe and great views of the sunset. Get there early so you can get the best tables. We didn't eat but the drinks were good and three glasses of Cava were 18 Euros with some complimentary nibbles.","2022-10-02","Tony Davie"
"4","ChIJtfVdYHsoQg0ROkojKZNFMqU","5","Drinks are a bit expensive, but if you're able to get there for sunset it is quite spectacular! The hotel staff are sweet as well and you can usually access the terrace for free!","2023-08-21","Kyra Morris"
"5","ChIJtfVdYHsoQg0ROkojKZNFMqU","1","Very rude staff, completely ignored us. Don't recommend","2024-10-19","Justyna Budak"
"1","ChIJa_ybeXsoQg0R5U0pTJZtyNg","3","Fantastic view of the city, particularly at the sunset, but the service was incredibly slow, and our aperol spritz was terrible. Together with the drinks, we received gummies 😱 instead of chips or savoury snacks!!! I would not return there.","2025-01-12","Giovanni Laudicina"
"2","ChIJa_ybeXsoQg0R5U0pTJZtyNg","5","My local friend was showing me new places to try in Madrid. And he took me there to have a drink. It's an amazing rooftop bar and restaurant in the city. The location is very central. Only a few minutes away from Sol. The place is so beautiful. It has a great view over Madrid in addition to an amazing garden and a waterfall.  The service was excellent and the drinks were amazing. The prices were good for the location. I highly recommend it.","2024-06-12","YAFEA ALYAFEI"
"3","ChIJa_ybeXsoQg0R5U0pTJZtyNg","5","We were at rooftop bar. Beautiful views, quick and friendly service. We did not order any food just drinks. Place was perfect to relax during our stroll on grand via.","2024-09-24","Lara F"
"4","ChIJa_ybeXsoQg0R5U0pTJZtyNg","4","It's for the view - Simply Wonderful !
Min cover charge of €5 perfectly reasonable.","2024-04-14","Andrew Clark"
"5","ChIJa_ybeXsoQg0R5U0pTJZtyNg","4","Pricey on the cocktails but terrific views and a multi level roof top bar with a pool!","2018-08-31","Craig Doyle"
"1","ChIJi402aYEoQg0RyEVgw-JM8vw","5","My new favourite bar in Madrid. All of the cocktails are unique and thoughtful. The staff are super friendly, fluent in English, and intuitively strike the perfect balance of ensuring you’re served but leaving you to relax at the same time. We overindulged and tried nearly the whole cocktail menu and don’t regret a thing. Worth every cent!","2025-01-01","Daniel Fisher"
"2","ChIJi402aYEoQg0RyEVgw-JM8vw","5","Great atmosphere and location, amazing smiling bartenders both the guy and the girl. Drinks were excellent and i had the chance to try them at Sips in Barcelona as well.  I’ll definitely come back if in Madrid again.","2024-12-09","Giorgio Wanausek"
"3","ChIJi402aYEoQg0RyEVgw-JM8vw","5","Great experience, super friendly and supportive team, location is very good. Certainly recommend and would come back","2025-02-17","N. Neshat"
"4","ChIJi402aYEoQg0RyEVgw-JM8vw","5","We came here for drinks and it was absolutely fantastic experience. The interior is just right, trust me!","2025-01-08","Artem Trosnytskyi"
"5","ChIJi402aYEoQg0RyEVgw-JM8vw","5","Fancy and stylish cocktail bar, perfect for a date or an hang out spots with friends or business partners. The design is fancy but curated and light. Cocktails are very well done and don’t miss the fun element with their interesting cup shape or unusual presentations. Will definitely be back","2023-03-14","Ivano Milan"
"1","ChIJ4w01PM0pQg0RI1Hzdd3W0iY","5","Posh and luxurious bar in The Madrid EDITION. The drinks were great and the service was fantastic. Lacked atmosphere but it was early in the evening when I was there and I know they have DJs that come which would enhance the atmosphere! Cool spot!","2023-11-17","Manny Fuller"
"2","ChIJ4w01PM0pQg0RI1Hzdd3W0iY","5","Very nice room with a very good ambiance. A DJ with soft music and excellent cocktails.
The waiter attending us was great and we had a super experience !
I recommend !","2024-04-29","Vivien COTIER"
"3","ChIJ4w01PM0pQg0RI1Hzdd3W0iY","5","Cool, cozy and boozy cocktails. This punch rooms brings the vibes in the best way possible. The DJ spun some dope beats too. This cocktail bar blends in well with the Edition in Madrid!","2023-10-11","Gokul S"
"4","ChIJ4w01PM0pQg0RI1Hzdd3W0iY","5","Absolutely great concept. Cosy atmosphere, original cocktails prepared with lot of attention and served into punch jars. Cherry on the cake extremely attentive waiter taking time to explain everything and sharing his passion. Really a great moment.","2022-07-24","Antoine Gamberini"
"5","ChIJ4w01PM0pQg0RI1Hzdd3W0iY","3","the place is really cute but very instagramy, so if thats not your vibe.. also the bathrooms were not good for selfies","2025-01-29","Paul"
"1","ChIJ_4U4OAEpQg0R8i261b_uj6Y","5","Can get quite busy during peak times but the drinks, food and friendly service is top notch.  The atmosphere is great especially when DJ’s are spinning.","2024-05-20","Jonathan Gonzales"
"2","ChIJ_4U4OAEpQg0R8i261b_uj6Y","1","Incredibly rude service, whilst also being aggressive to our group. If you are looking for a roof top bar whilst staying in Madrid or a place to host an event, I would recommend going somewhere else.","2024-07-17","Harry McGrath"
"3","ChIJ_4U4OAEpQg0R8i261b_uj6Y","5","Perfect night!
Great service, food and atmosphere, will definitely come back","2024-07-15","Ruben Koubi"
"4","ChIJ_4U4OAEpQg0R8i261b_uj6Y","5","Great food and atmosphere! Fun match night! Amazing tacos.","2024-07-15","Paula Rojas"
"5","ChIJ_4U4OAEpQg0R8i261b_uj6Y","5","Great vibe yesterday, what a match!","2024-07-15","ethan benhamou"
"1","ChIJ__-_PokoQg0R9gKkTTUs3gI","1","Terrible Experience – Avoid at All Costs!

We visited Azotea Forus Barceló as a group, expecting a nice dinner with drinks, appetizers, and main courses. Unfortunately, this turned out to be one of the worst dining experiences we’ve ever had.

We ordered tartare (both steak and salmon) as an appetizer, but all we could taste was mustard. Almost immediately after eating, we started feeling unwell. Even before we had finished our appetizers, the staff rushed to serve our main courses and began clearing plates while some of us were still eating.

The main courses were even worse. The so-called “pizza” had barely a drop of tomato sauce, making it completely dry and tasteless. The quesadilla consisted of nothing but dry chicken—no seasoning, no sauce, nothing. The pasta was the only thing remotely edible, but that’s hard to mess up.

When they came to take our plates, we immediately told them the food was terrible. Instead of addressing the issue, four staff members, none of whom spoke a word of English, became visibly annoyed and defensive. We tried to find a solution, requesting a partial discount due to the awful food, but we were left waiting for 20 minutes with no response.

Using Google Translate, we attempted to explain our concerns politely. However, the staff refused to listen, remained arrogant, and even threatened to call the police while glaring at us. After 40 minutes of frustration, we gave up and paid the full bill for the worst food and service we’ve ever experienced.

As if the experience wasn’t bad enough, four out of six people in our group vomited after leaving, and three ended up with food poisoning.

This place is a disaster. Terrible food, rude and unprofessional service, and zero accountability. Do yourself a favor and stay far away!","2025-02-02","Jai Visser"
"2","ChIJ__-_PokoQg0R9gKkTTUs3gI","1","STAY AWAY from the eggs Benedict. They don’t know how to make them. We came in for brunch and most of us ordered eggs Benedict and we didn’t even touch them. They served us raw eggs and it was absolutely disgusting. I don’t know how someone can actually send something like that from their kitchen to customers. Such a disgrace and we each had to pay 21€ … there were 10 of us.","2024-09-27","Karine Reizo"
"3","ChIJ__-_PokoQg0R9gKkTTUs3gI","4","Fantastic Roof top place - awesome for a laid back brunch, dinner or drinks. Service is good, but could be improved. The staff need to be more attentive. Food is good, the brunch menu is really good and very well priced. Good place for kids too. It isn't as open as other roof top places in Madrid, and maybe that's why it isn't as crowded. We booked in advance and were given our table immediately.","2022-11-21","Jason Glen Pais Barboza"
"4","ChIJ__-_PokoQg0R9gKkTTUs3gI","1","DO NOT GO HERE IN THE WEEKENDS. We got the WORST food ever. Drinks were fine. Service ok, really rude towards the end. Starters were ok but CRAZY amounts of mustard. Main dishes were trash and overpriced. Asked to not pay for the pizzas and quesedilla’s which were almost barely eaten. Most plain pizza’s/quesedillas for that price. Our friend got sick so we tried to come with a solution. They threathened us in the end by calling the police after saying it was not possible that we didnt like it and they were NOT thinking with us. The food was so bad I had to write my first review ever (and probably last)","2025-02-02","Emile Claessen"
"5","ChIJ__-_PokoQg0R9gKkTTUs3gI","4","Amazing avocado toast. Very tasty coffee. Good scenery. Affordable menu. Only negative is that the staff didn't speak much English and there isn't much of a view as expected.","2018-12-16","Luso"
"1","ChIJs80Nex8pQg0Rt_vYDTxxS58","5","Amazing rooftop!
El Jardin isn’t about the view—it’s all about the vibes. The atmosphere is lively and inviting, perfect for a relaxed evening with friends. The drinks are top-notch, with a creative selection that caters to all tastes. What really stands out is the staff: super friendly and attentive, making you feel right at home.

If you’re looking for a rooftop with great energy, excellent cocktails, and amazing service, this is the spot. Highly recommended!","2025-02-01","Mathi"
"2","ChIJs80Nex8pQg0Rt_vYDTxxS58","5","El Jardín de Diana is the perfect spot to unwind with family and friends while enjoying Madrid's night sky. Located on Gran Vía, this rooftop bar offers a relaxed atmosphere, an affordable menu, and stunning panoramic views of the city. The menu features a range of Mediterranean and Spanish-inspired dishes, from tasty bar bites and grilled meats to refreshing signature cocktails.

For those who don’t drink alcohol or have allergies, El Jardín de Diana also offers a fantastic selection of mocktails. These non-alcoholic beverages are just as creative and flavorful, with vibrant, fruit-forward drinks and refreshing herbal infusions. Whether you’re there for a casual evening with loved ones or a special occasion, this charming spot provides the perfect setting to relax and enjoy the beautiful views.","2025-03-10","Lyn Mendoza"
"3","ChIJs80Nex8pQg0Rt_vYDTxxS58","5","Jardín de Diana in Madrid is a stunning rooftop gem! With breathtaking views of the city and a stylish ambiance, it’s the perfect spot for drinks and relaxing moments. The cocktails are expertly crafted, and the menu offers delightful options to complement the experience. The attention to detail and friendly service make it even more special. Highly recommend for anyone seeking a memorable evening in Madrid!","2024-12-18","Ody Macedo"
"4","ChIJs80Nex8pQg0Rt_vYDTxxS58","5","The rooftop bar is giving. You have options to stay inside but still you can see the view and also outside with the amazing view and atmosphere. The service is also very good, one of the waiter, Dennis accommodated us really nice and showed us the perfect spot for us to see the view.","2025-01-01","Daneeleen Camille Manuel"
"5","ChIJs80Nex8pQg0Rt_vYDTxxS58","4","The hotel is really nice and in a good location. The terrace is nice with decent views. The food is good but the service can improve. I tried the explorer menu and the gnocchis were tasty, especially the sauce and the waffle was delicious! Freshly made and crunchy on the outside. Reminded me of a churro.","2025-02-27","Maria Jose O."
"1","ChIJ3STtHXApQg0Rj3TMcsFf4qA","5","We had been able to experience my partners birthday at this rooftop, and I cannot explain how much we enjoyed it!

All the waiterss had been absolutely amazing, and they truly made our night with their kindness.

They sadly did not had any coctails tonight, however, I can recommend Aperol Spiritz, that was absolutely perfect:)

The view (but especially the sunset) was truly amazing, and absolutely took our breath away.

I truly recommend this rooftop, if you want a great view at Grand via :)","2024-10-21","Nicolle Quill"
"2","ChIJ3STtHXApQg0Rj3TMcsFf4qA","4","Really nice rooftop where you only pay what you consume, no entry fee!

It does get very busy sometimes so one of the times we went (Saturday evening) we had to wait in line for a while.

Nice atmosphere with music, string lights, and decorations.

The waiters in general are nice, smiley and friendly but on more than one occasion the service was a bit slow, even to pay the bill we had to ask a couple of times as they kept forgetting to bring it over, and it was what seemed a relaxed evening.

One downside was that if you’re not in the covered area of the rooftop (under the tapestry) it does get a bit cold if there’s some wind, the heat lamps were mainly under the shaded area.

Cocktails where always good when I went with friends, we never tried the food but it smelled great.

Apart from these two disadvantages I recommend this place, prices are what they are, but you’re also paying for a cocktail on a rooftop in Gran Via, so it’s understandable.","2024-08-28","Julie"
"3","ChIJ3STtHXApQg0Rj3TMcsFf4qA","1","Filter for recent reviews!!! If this is, skip this place and try somewhere else! We waited 45 minutes (about 10 were ahead of us) to get up and then got no service for another 15!!! I literally had to stand up to get our servers attention (apparently they were short staffed)… finally took our order but would not take our food order because he said he couldn’t (I guess with his device)…. Okay great, more time to wait with not even our food order taken! Then out of five drinks they only brought out my vermouth, ten minutes later, came another three and another ten minutes later the fifth drink!!! This is an absolute DO NOT Do when friends are trying to enjoy a rooftop and drinks together… then when the “loaded” nachos came, let’s just say, they were not loaded…. Pretty much just the chips on top had the good stuff, other than that you are just eating plain Doritos lol! It was a disappointment. This all being said the drinks were tasty, but we wouldn’t go again.","2024-07-30","Jessica Amador"
"4","ChIJ3STtHXApQg0Rj3TMcsFf4qA","5","In the Madrid centre, it is a nice rooftop, not too complicated to reach where reservation is recommended but not needed. We didn't reserve and waited about 10' to go up.
The place is nicely arranged and decorated. In summer there are sprinklers spraying a nice mist to alleviate the heat. Personnel are kind and service is swift.
The cocktails we had were really good!
The view is nice, and prices are average.
Recommended","2023-08-07","Christian (Xn)"
